id,attri1id,brand,of8,dept,depttree,inventorytype,largepicture,listprice,name,overallqoh,pictureID,pricerange,prodreviewsaverage,sale,salepricerangebottom,sizelist,smallpicture,style,url,googleproducttaxonomy,shippingsurcharge,topseller,hexlist,tinypicture,justin,meganpick,finds,shoecharge,exclusive
8327,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,23,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8325,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Tanks & Camis,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,23,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8324,13033,PEYTON JENSEN,NULL,TOPS,TOPS,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,23,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8322,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,37,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8320,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Tanks & Camis,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,37,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8319,13033,PEYTON JENSEN,NULL,TOPS,TOPS,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,37,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8317,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,36,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8315,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Tanks & Camis,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,36,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8314,13033,PEYTON JENSEN,NULL,TOPS,TOPS,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,36,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8312,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,9,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8310,13033,PEYTON JENSEN,NULL,TOPS,TOPS &gt Tanks & Camis,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,9,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8309,13033,PEYTON JENSEN,NULL,TOPS,TOPS,ROCKER GLAM,22623-DEFAULT-l.jpg,38,Rockland High Low Tank,9,22623,50-and-under,0,Y,29.99,"XS,S,M,L,XL",22623-DEFAULT-s.jpg,J5193-GG,p/rockland-high-low-tank-33991,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,"31285|Black|000000,31286|Green|62806d,31287|Pink|eca9cb,31288|White|FFFFFF",22623-DEFAULT-xs.jpg,NULL,Y,Y,NULL,Y
8306,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,52,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8305,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Tanks & Camis,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,52,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8304,13031,ALLISON JOY,NULL,TOPS,TOPS,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,52,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8300,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,72,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8299,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Tanks & Camis,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,72,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8298,13031,ALLISON JOY,NULL,TOPS,TOPS,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,72,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8294,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,70,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8293,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Tanks & Camis,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,70,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8292,13031,ALLISON JOY,NULL,TOPS,TOPS,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,70,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8288,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,103,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8287,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Tanks & Camis,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,103,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8286,13031,ALLISON JOY,NULL,TOPS,TOPS,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,103,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8282,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Blouses & Shirting,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,27,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8281,13031,ALLISON JOY,NULL,TOPS,TOPS &gt Tanks & Camis,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,27,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8280,13031,ALLISON JOY,NULL,TOPS,TOPS,BOHO CHIC,23170-DEFAULT-l.jpg,58,Crochet Open Back Tank,27,23170,50-to-100,0,Y,49.99,"XS,S,M,L,XL",23170-DEFAULT-s.jpg,MR1753-MR,p/crochet-open-back-tank-34702,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31280|Blue|38497f,23170-DEFAULT-xs.jpg,NULL,N,Y,NULL,N
8257,12571,MOON RIVER,NULL,TOPS,TOPS &gt Vests,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,143,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > vests,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8256,12571,MOON RIVER,NULL,TOPS,TOPS,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,143,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8254,12571,MOON RIVER,NULL,TOPS,TOPS &gt Vests,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,233,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > vests,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8253,12571,MOON RIVER,NULL,TOPS,TOPS,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,233,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8251,12571,MOON RIVER,NULL,TOPS,TOPS &gt Vests,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,272,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > vests,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8250,12571,MOON RIVER,NULL,TOPS,TOPS,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,272,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8248,12571,MOON RIVER,NULL,TOPS,TOPS &gt Vests,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,48,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > vests,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8247,12571,MOON RIVER,NULL,TOPS,TOPS,BOHO CHIC,23511-DEFAULT-l.jpg,68,Fringe Vest,48,23511,50-to-100,0,N,68,"XS,S,M,L",23511-DEFAULT-s.jpg,KR1380,p/fringe-vest-34694,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,30281|White|FFFFFF,23511-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8227,1200,MATTY M,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,43,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8226,1200,MATTY M,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,43,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8225,1200,MATTY M,NULL,TOPS,TOPS,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,43,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8221,1200,MATTY M,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,65,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8220,1200,MATTY M,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,65,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8219,1200,MATTY M,NULL,TOPS,TOPS,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,65,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8215,1200,MATTY M,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,124,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8214,1200,MATTY M,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,124,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8213,1200,MATTY M,NULL,TOPS,TOPS,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,124,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8209,1200,MATTY M,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,157,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8208,1200,MATTY M,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,157,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8207,1200,MATTY M,NULL,TOPS,TOPS,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,157,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8203,1200,MATTY M,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,27,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8202,1200,MATTY M,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,27,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8201,1200,MATTY M,NULL,TOPS,TOPS,NULL,23196-DEFAULT-l.jpg,68,Crochet Neck Tank,27,23196,50-to-100,0,Y,59.99,"XS,S,M,L,XL",23196-DEFAULT-s.jpg,MK5498-1491,p/crochet-neck-tank-34680,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"2308|Black|000000,2309|Red|bc1645",23196-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8198,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,51,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8197,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,51,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8196,287,WILLOW AND CLAY,NULL,TOPS,TOPS,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,51,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8194,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,89,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8193,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,89,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8192,287,WILLOW AND CLAY,NULL,TOPS,TOPS,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,89,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8190,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,109,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8189,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,109,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8188,287,WILLOW AND CLAY,NULL,TOPS,TOPS,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,109,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8186,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Tanks & Camis,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,8,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8185,287,WILLOW AND CLAY,NULL,TOPS,TOPS &gt Blouses & Shirting,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,8,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
8184,287,WILLOW AND CLAY,NULL,TOPS,TOPS,NULL,23197-DEFAULT-l.jpg,68,Tie Neck Tank,8,23197,50-to-100,0,Y,59.99,"XS,S,M,L",23197-DEFAULT-s.jpg,WW5669-CAT,p/tie-neck-tank-34679,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,476|Yellow|e7e32b,23197-DEFAULT-xs.jpg,NULL,N,N,NULL,N
